Team,Opponent,Win_Percentage,Wins,Losses,Ties,Total_Games
Pittsburgh,Purdue,42.86,3,4,0,7
Pittsburgh,Rutgers,73.33,22,8,0,30
Pittsburgh,South Carolina,75.0,3,1,0,4
Pittsburgh,Stanford,60.0,3,2,0,5
Pittsburgh,Syracuse,57.69,45,33,3,81
Pittsburgh,TCU,0.0,0,1,1,2
Pittsburgh,Tennessee,75.0,3,1,0,4
Pittsburgh,Texas,0.0,0,3,0,3
Pittsburgh,Texas A&M,66.67,2,1,0,3
Pittsburgh,Texas Tech,,0,0,0,0
Pittsburgh,UCF,66.67,2,1,0,3
Pittsburgh,UCLA,40.0,6,9,0,15
Pittsburgh,USC,40.0,4,6,0,10
Pittsburgh,Utah,0.0,0,3,0,3
Pittsburgh,Vanderbilt,,0,0,0,0
Pittsburgh,Virginia,66.67,10,5,0,15
Pittsburgh,Virginia Tech,47.83,11,12,0,23
Pittsburgh,Wake Forest,66.67,2,1,0,3
Pittsburgh,Washington,80.0,4,1,0,5
Pittsburgh,Washington State,100.0,1,0,0,1
Pittsburgh,West Virginia,62.24,61,37,3,101
Pittsburgh,Wisconsin,100.0,3,0,0,3
Purdue,Alabama,,0,0,0,0
Purdue,Arizona,100.0,3,0,0,3
Purdue,Arizona State,0.0,0,1,0,1
Purdue,Arkansas,,0,0,0,0
Purdue,Auburn,0.0,0,1,0,1
Purdue,BYU,,0,0,0,0
Purdue,Baylor,100.0,1,0,0,1
Purdue,Boston College,100.0,1,0,0,1
Purdue,California (Cal),50.0,1,1,0,2
Purdue,Cincinnati,33.33,1,2,0,3
Purdue,Clemson,,0,0,0,0
Purdue,Colorado,,0,0,0,0
Purdue,Duke,33.33,1,2,1,4
Purdue,Florida,,0,0,0,0
Purdue,Florida State,,0,0,0,0
Purdue,Georgia,0.0,0,2,0,2
Purdue,Georgia Tech,100.0,1,0,0,1
Purdue,Houston,,0,0,0,0
Purdue,Illinois,50.0,47,47,6,100
Purdue,Indiana,63.03,75,44,6,125
Purdue,Iowa,54.95,50,41,3,94
Purdue,Iowa State,100.0,1,0,0,1
Purdue,Kansas,,0,0,0,0
Purdue,Kansas State,100.0,3,0,0,3
Purdue,Kentucky,66.67,2,1,0,3
Purdue,LSU,0.0,0,1,0,1
Purdue,Louisville,0.0,0,1,1,2
Purdue,Maryland,50.0,2,2,0,4
Purdue,Miami (FL),16.67,1,5,0,6
Purdue,Michigan,22.95,14,47,0,61
Purdue,Michigan State,42.42,28,38,3,69
Purdue,Minnesota,45.45,35,42,3,80
Purdue,Mississippi State,,0,0,0,0
Purdue,Missouri,70.0,7,3,0,10
Purdue,NC State,50.0,1,1,0,2
Purdue,Nebraska,46.15,6,7,0,13
Purdue,North Carolina,,0,0,0,0
Purdue,Northwestern,59.55,53,36,1,90
Purdue,Ohio State,25.42,15,44,2,61
Purdue,Oklahoma,,0,0,0,0
Purdue,Oklahoma State,50.0,1,1,0,2
Purdue,Ole Miss,100.0,1,0,0,1
Purdue,Oregon,25.0,1,3,0,4
Purdue,Oregon State,33.33,1,2,0,3
Purdue,Penn State,15.0,3,17,1,21
Purdue,Pittsburgh,57.14,4,3,0,7
Purdue,Purdue,,0,0,0,0
Purdue,Rutgers,0.0,0,3,0,3
Purdue,South Carolina,,0,0,0,0
Purdue,Stanford,75.0,3,1,0,4
Purdue,Syracuse,33.33,1,2,0,3
Purdue,TCU,66.67,2,1,0,3
Purdue,Tennessee,100.0,2,0,0,2
Purdue,Texas,0.0,0,2,0,2
Purdue,Texas A&M,100.0,1,0,0,1
Purdue,Texas Tech,,0,0,0,0
Purdue,UCF,100.0,2,0,0,2
Purdue,UCLA,0.0,0,3,2,5
Purdue,USC,20.0,1,4,0,5
Purdue,Utah,,0,0,0,0
Purdue,Vanderbilt,33.33,1,2,0,3
Purdue,Virginia,50.0,1,1,0,2
Purdue,Virginia Tech,50.0,1,1,0,2
Purdue,Wake Forest,80.0,4,1,0,5
Purdue,Washington,20.0,2,8,1,11
Purdue,Washington State,0.0,0,1,0,1
Purdue,West Virginia,50.0,1,1,0,2
Purdue,Wisconsin,34.94,29,54,8,91
Rutgers,Alabama,0.0,0,2,0,2
Rutgers,Arizona,,0,0,0,0
Rutgers,Arizona State,0.0,0,2,0,2
Rutgers,Arkansas,100.0,2,0,0,2
Rutgers,Auburn,0.0,0,1,0,1
Rutgers,BYU,,0,0,0,0
Rutgers,Baylor,,0,0,0,0
Rutgers,Boston College,25.93,7,20,1,28
Rutgers,California (Cal),0.0,0,2,0,2
Rutgers,Cincinnati,50.0,9,9,1,19
Rutgers,Clemson,,0,0,0,0
Rutgers,Colorado,,0,0,0,0
Rutgers,Duke,50.0,2,2,0,4
Rutgers,Florida,0.0,0,1,1,2
Rutgers,Florida State,,0,0,0,0
Rutgers,Georgia,,0,0,0,0
Rutgers,Georgia Tech,0.0,0,1,0,1
Rutgers,Houston,0.0,0,1,0,1
Rutgers,Illinois,30.0,3,7,0,10
Rutgers,Indiana,50.0,5,5,0,10
Rutgers,Iowa,0.0,0,5,0,5
Rutgers,Iowa State,100.0,1,0,0,1
Rutgers,Kansas,50.0,1,1,0,2
Rutgers,Kansas State,50.0,1,1,0,2
Rutgers,Kentucky,50.0,2,2,1,5
Rutgers,LSU,100.0,1,0,0,1
Rutgers,Louisville,53.85,7,6,0,13
Rutgers,Maryland,42.86,9,12,0,21
Rutgers,Miami (FL),8.33,1,11,0,12
Rutgers,Michigan,10.0,1,9,0,10
Rutgers,Michigan State,37.5,6,10,0,16
Rutgers,Minnesota,20.0,1,4,0,5
Rutgers,Mississippi State,,0,0,0,0
Rutgers,Missouri,,0,0,0,0
Rutgers,NC State,100.0,1,0,0,1
Rutgers,Nebraska,0.0,0,7,0,7
Rutgers,North Carolina,50.0,3,3,0,6
Rutgers,Northwestern,66.67,4,2,0,6
Rutgers,Ohio State,0.0,0,11,0,11
Rutgers,Oklahoma,,0,0,0,0
Rutgers,Oklahoma State,,0,0,0,0
Rutgers,Ole Miss,,0,0,0,0
Rutgers,Oregon,0.0,0,1,0,1
Rutgers,Oregon State,,0,0,0,0
Rutgers,Penn State,5.71,2,33,0,35
Rutgers,Pittsburgh,26.67,8,22,0,30
Rutgers,Purdue,100.0,3,0,0,3
Rutgers,Rutgers,,0,0,0,0
Rutgers,South Carolina,,0,0,0,0
Rutgers,Stanford,,0,0,0,0
Rutgers,Syracuse,30.23,13,30,1,44
Rutgers,TCU,,0,0,0,0
Rutgers,Tennessee,25.0,1,3,0,4
Rutgers,Texas,0.0,0,2,0,2
Rutgers,Texas A&M,,0,0,0,0
Rutgers,Texas Tech,,0,0,0,0
Rutgers,UCF,50.0,1,1,0,2
Rutgers,UCLA,0.0,0,1,0,1
Rutgers,USC,0.0,0,1,0,1
Rutgers,Utah,,0,0,0,0
Rutgers,Vanderbilt,33.33,1,2,0,3
Rutgers,Virginia,50.0,2,2,0,4
Rutgers,Virginia Tech,29.41,5,12,0,17
Rutgers,Wake Forest,0.0,0,3,0,3
Rutgers,Washington,25.0,1,3,0,4
Rutgers,Washington State,50.0,1,1,0,2
Rutgers,West Virginia,10.81,4,33,2,39
Rutgers,Wisconsin,0.0,0,6,0,6
South Carolina,Alabama,16.67,3,15,0,18
South Carolina,Arizona,,0,0,0,0
South Carolina,Arizona State,,0,0,0,0
South Carolina,Arkansas,41.67,10,14,0,24
South Carolina,Auburn,23.08,3,10,1,14
South Carolina,BYU,,0,0,0,0
South Carolina,Baylor,33.33,1,2,0,3
South Carolina,Boston College,,0,0,0,0
South Carolina,California (Cal),,0,0,0,0
South Carolina,Cincinnati,100.0,2,0,0,2
South Carolina,Clemson,38.05,43,70,4,117
South Carolina,Colorado,,0,0,0,0
South Carolina,Duke,41.46,17,24,3,44
South Carolina,Florida,24.39,10,31,3,44
South Carolina,Florida State,15.79,3,16,0,19
South Carolina,Georgia,26.76,19,52,2,73
South Carolina,Georgia Tech,45.0,9,11,0,20
South Carolina,Houston,33.33,1,2,0,3
South Carolina,Illinois,0.0,0,1,0,1
South Carolina,Indiana,0.0,0,1,0,1
South Carolina,Iowa,0.0,0,1,0,1
South Carolina,Iowa State,100.0,1,0,0,1
South Carolina,Kansas,,0,0,0,0
South Carolina,Kansas State,66.67,2,1,0,3
South Carolina,Kentucky,61.11,22,14,1,37
South Carolina,LSU,8.7,2,21,1,24
South Carolina,Louisville,,0,0,0,0
South Carolina,Maryland,39.29,11,17,0,28
South Carolina,Miami (FL),42.86,6,8,2,16
South Carolina,Michigan,75.0,3,1,0,4
South Carolina,Michigan State,,0,0,0,0
South Carolina,Minnesota,,0,0,0,0
South Carolina,Mississippi State,58.82,10,7,0,17
South Carolina,Missouri,37.5,6,10,0,16
South Carolina,NC State,50.98,26,25,4,55
South Carolina,Nebraska,25.0,1,3,0,4
South Carolina,North Carolina,35.71,20,36,4,60
South Carolina,Northwestern,0.0,0,1,0,1
South Carolina,Ohio State,100.0,2,0,0,2
South Carolina,Oklahoma,50.0,1,1,0,2
South Carolina,Oklahoma State,50.0,1,1,0,2
South Carolina,Ole Miss,42.11,8,11,0,19
South Carolina,Oregon,,0,0,0,0
South Carolina,Oregon State,,0,0,0,0
South Carolina,Penn State,0.0,0,2,0,2
South Carolina,Pittsburgh,25.0,1,3,0,4
South Carolina,Purdue,,0,0,0,0
South Carolina,Rutgers,,0,0,0,0
South Carolina,South Carolina,,0,0,0,0
South Carolina,Stanford,,0,0,0,0
South Carolina,Syracuse,,0,0,0,0
South Carolina,TCU,,0,0,0,0
South Carolina,Tennessee,27.5,11,29,2,42
South Carolina,Texas,100.0,1,0,0,1
South Carolina,Texas A&M,16.67,2,10,0,12
South Carolina,Texas Tech,,0,0,0,0
South Carolina,UCF,100.0,5,0,0,5
South Carolina,UCLA,,0,0,0,0
South Carolina,USC,50.0,1,1,0,2
South Carolina,Utah,,0,0,0,0
South Carolina,Vanderbilt,85.71,30,5,0,35
South Carolina,Virginia,61.76,21,13,1,35
South Carolina,Virginia Tech,63.16,12,7,2,21
South Carolina,Wake Forest,62.96,34,20,2,56
South Carolina,Washington,,0,0,0,0
South Carolina,Washington State,,0,0,0,0
South Carolina,West Virginia,36.36,4,7,1,12
South Carolina,Wisconsin,100.0,1,0,0,1
Stanford,Alabama,0.0,0,1,1,2
Stanford,Arizona,53.12,17,15,0,32
Stanford,Arizona State,47.06,16,18,0,34
Stanford,Arkansas,100.0,1,0,0,1
Stanford,Auburn,,0,0,0,0
Stanford,BYU,50.0,2,2,0,4
Stanford,Baylor,,0,0,0,0
Stanford,Boston College,60.0,3,2,0,5
Stanford,California (Cal),54.55,54,45,6,105
Stanford,Cincinnati,,0,0,0,0
Stanford,Clemson,0.0,0,2,0,2
Stanford,Colorado,53.85,7,6,0,13
Stanford,Duke,75.0,3,1,0,4
Stanford,Florida,,0,0,0,0
Stanford,Florida State,100.0,1,0,0,1
Stanford,Georgia,100.0,1,0,0,1
Stanford,Georgia Tech,0.0,0,2,0,2
Stanford,Houston,,0,0,0,0
Stanford,Illinois,60.0,6,4,0,10
Stanford,Indiana,,0,0,0,0
Stanford,Iowa,100.0,1,0,0,1
Stanford,Iowa State,,0,0,0,0
Stanford,Kansas,100.0,1,0,0,1
Stanford,Kansas State,50.0,1,1,0,2
Stanford,Kentucky,,0,0,0,0
Stanford,LSU,100.0,1,0,0,1
Stanford,Louisville,100.0,1,0,0,1
Stanford,Maryland,100.0,1,0,0,1
Stanford,Miami (FL),0.0,0,1,0,1
Stanford,Michigan,33.33,3,6,1,10
Stanford,Michigan State,33.33,2,4,0,6
Stanford,Minnesota,50.0,1,1,1,3
Stanford,Mississippi State,,0,0,0,0
Stanford,Missouri,100.0,1,0,0,1
Stanford,NC State,0.0,0,1,0,1
Stanford,Nebraska,100.0,1,0,0,1
Stanford,North Carolina,50.0,2,2,0,4
Stanford,Northwestern,66.67,4,2,2,8
Stanford,Ohio State,60.0,3,2,0,5
Stanford,Oklahoma,20.0,1,4,0,5
Stanford,Oklahoma State,0.0,0,1,0,1
Stanford,Ole Miss,,0,0,0,0
Stanford,Oregon,56.63,47,36,1,84
Stanford,Oregon State,67.82,59,28,3,90
Stanford,Penn State,20.0,1,4,0,5
Stanford,Pittsburgh,40.0,2,3,0,5
Stanford,Purdue,25.0,1,3,0,4
Stanford,Rutgers,,0,0,0,0
Stanford,South Carolina,,0,0,0,0
Stanford,Stanford,,0,0,0,0
Stanford,Syracuse,100.0,1,0,0,1
Stanford,TCU,0.0,0,4,0,4
Stanford,Tennessee,,0,0,0,0
Stanford,Texas,50.0,2,2,0,4
Stanford,Texas A&M,0.0,0,1,0,1
Stanford,Texas Tech,,0,0,0,0
Stanford,UCF,50.0,1,1,0,2
Stanford,UCLA,46.74,43,49,3,95
Stanford,USC,33.33,33,66,3,102
Stanford,Utah,30.0,3,7,0,10
Stanford,Vanderbilt,100.0,1,0,0,1
Stanford,Virginia,0.0,0,1,0,1
Stanford,Virginia Tech,50.0,1,1,0,2
Stanford,Wake Forest,33.33,1,2,0,3
Stanford,Washington,48.31,43,46,4,93
Stanford,Washington State,56.94,41,31,1,73
Stanford,West Virginia,100.0,1,0,0,1
Stanford,Wisconsin,20.0,1,4,1,6
Syracuse,Alabama,50.0,1,1,0,2
Syracuse,Arizona,100.0,2,0,0,2
Syracuse,Arizona State,,0,0,0,0
Syracuse,Arkansas,,0,0,0,0
Syracuse,Auburn,50.0,1,1,1,3
Syracuse,BYU,50.0,1,1,0,2
Syracuse,Baylor,50.0,1,1,0,2
Syracuse,Boston College,57.63,34,25,0,59
Syracuse,California (Cal),66.67,2,1,0,3
Syracuse,Cincinnati,38.46,5,8,0,13
Syracuse,Clemson,23.08,3,10,0,13
Syracuse,Colorado,100.0,1,0,0,1
Syracuse,Duke,16.67,1,5,0,6
Syracuse,Florida,50.0,2,2,0,4
Syracuse,Florida State,12.5,2,14,0,16
Syracuse,Georgia,100.0,1,0,0,1
Syracuse,Georgia Tech,28.57,2,5,0,7
Syracuse,Houston,50.0,1,1,0,2
Syracuse,Illinois,16.67,2,10,0,12
Syracuse,Indiana,42.86,3,4,0,7
Syracuse,Iowa,25.0,1,3,0,4
Syracuse,Iowa State,100.0,1,0,1,2
Syracuse,Kansas,50.0,4,4,0,8
Syracuse,Kansas State,66.67,2,1,0,3
Syracuse,Kentucky,100.0,1,0,0,1
Syracuse,LSU,25.0,1,3,0,4
Syracuse,Louisville,38.1,8,13,0,21
Syracuse,Maryland,54.29,19,16,2,37
Syracuse,Miami (FL),32.0,8,17,0,25
Syracuse,Michigan,45.45,5,6,1,12
Syracuse,Michigan State,25.0,3,9,1,13
Syracuse,Minnesota,33.33,2,4,0,6
Syracuse,Mississippi State,0.0,0,2,0,2
Syracuse,Missouri,100.0,3,0,0,3
Syracuse,NC State,23.53,4,13,0,17
Syracuse,Nebraska,58.33,7,5,0,12
Syracuse,North Carolina,37.5,3,5,0,8
Syracuse,Northwestern,45.45,5,6,0,11
Syracuse,Ohio State,33.33,2,4,0,6
Syracuse,Oklahoma,0.0,0,4,0,4
Syracuse,Oklahoma State,,0,0,0,0
Syracuse,Ole Miss,,0,0,0,0
Syracuse,Oregon,,0,0,0,0
Syracuse,Oregon State,62.5,5,3,0,8
Syracuse,Penn State,34.85,23,43,5,71
Syracuse,Pittsburgh,42.31,33,45,3,81
Syracuse,Purdue,66.67,2,1,0,3
Syracuse,Rutgers,69.77,30,13,1,44
Syracuse,South Carolina,,0,0,0,0
Syracuse,Stanford,0.0,0,1,0,1
Syracuse,Syracuse,,0,0,0,0
Syracuse,TCU,0.0,0,1,0,1
Syracuse,Tennessee,0.0,0,4,0,4
Syracuse,Texas,100.0,2,0,1,3
Syracuse,Texas A&M,,0,0,0,0
Syracuse,Texas Tech,,0,0,0,0
Syracuse,UCF,100.0,3,0,0,3
Syracuse,UCLA,75.0,6,2,0,8
Syracuse,USC,0.0,0,4,0,4
Syracuse,Utah,,0,0,0,0
Syracuse,Vanderbilt,100.0,2,0,0,2
Syracuse,Virginia,50.0,3,3,0,6
Syracuse,Virginia Tech,57.14,12,9,0,21
Syracuse,Wake Forest,53.85,7,6,0,13
Syracuse,Washington,25.0,1,3,0,4
Syracuse,Washington State,100.0,2,0,0,2
Syracuse,West Virginia,55.74,34,27,0,61
Syracuse,Wisconsin,75.0,3,1,1,5
TCU,Alabama,60.0,3,2,0,5
TCU,Arizona,66.67,2,1,0,3
TCU,Arizona State,0.0,0,3,0,3
TCU,Arkansas,35.29,24,44,2,70
TCU,Auburn,0.0,0,3,0,3
TCU,BYU,53.85,7,6,0,13
TCU,Baylor,54.55,60,50,5,115
TCU,Boston College,50.0,1,1,0,2
TCU,California (Cal),100.0,2,0,0,2
TCU,Cincinnati,60.0,3,2,0,5
TCU,Clemson,50.0,2,2,0,4
TCU,Colorado,66.67,2,1,0,3
TCU,Duke,,0,0,0,0
TCU,Florida,,0,0,0,0
TCU,Florida State,66.67,2,1,0,3
TCU,Georgia,0.0,0,5,0,5
TCU,Georgia Tech,0.0,0,2,0,2
TCU,Houston,50.0,14,14,0,28
TCU,Illinois,,0,0,0,0
TCU,Indiana,100.0,4,0,0,4
TCU,Iowa,33.33,1,2,0,3
TCU,Iowa State,56.25,9,7,0,16
TCU,Kansas,75.0,27,9,4,40
TCU,Kansas State,42.11,8,11,0,19
TCU,Kentucky,0.0,0,1,0,1
TCU,LSU,25.0,2,6,1,9
TCU,Louisville,75.0,3,1,0,4
TCU,Maryland,,0,0,0,0
TCU,Miami (FL),33.33,3,6,0,9
TCU,Michigan,100.0,1,0,0,1
TCU,Michigan State,0.0,0,2,0,2
TCU,Minnesota,66.67,2,1,0,3
TCU,Mississippi State,,0,0,1,1
TCU,Missouri,50.0,1,1,0,2
TCU,NC State,,0,0,0,0
TCU,Nebraska,14.29,1,6,0,7
TCU,North Carolina,25.0,1,3,0,4
TCU,Northwestern,75.0,3,1,0,4
TCU,Ohio State,16.67,1,5,1,7
TCU,Oklahoma,25.0,6,18,0,24
TCU,Oklahoma State,46.88,15,17,2,34
TCU,Ole Miss,28.57,2,5,0,7
TCU,Oregon,66.67,2,1,0,3
TCU,Oregon State,100.0,1,0,0,1
TCU,Penn State,25.0,1,3,0,4
TCU,Pittsburgh,100.0,1,0,1,2
TCU,Purdue,33.33,1,2,0,3
TCU,Rutgers,,0,0,0,0
TCU,South Carolina,,0,0,0,0
TCU,Stanford,100.0,4,0,0,4
TCU,Syracuse,100.0,1,0,0,1
TCU,TCU,,0,0,0,0
TCU,Tennessee,0.0,0,2,0,2
TCU,Texas,31.11,28,62,1,91
TCU,Texas A&M,34.15,28,54,7,89
TCU,Texas Tech,48.44,31,33,3,67
TCU,UCF,0.0,0,1,0,1
TCU,UCLA,25.0,1,3,0,4
TCU,USC,66.67,4,2,0,6
TCU,Utah,44.44,4,5,0,9
TCU,Vanderbilt,75.0,3,1,0,4
TCU,Virginia,66.67,2,1,0,3
TCU,Virginia Tech,,0,0,0,0
TCU,Wake Forest,100.0,1,0,0,1
TCU,Washington,0.0,0,1,0,1
TCU,Washington State,50.0,1,1,0,2
TCU,West Virginia,42.86,6,8,0,14
TCU,Wisconsin,100.0,1,0,1,2
Tennessee,Alabama,39.0,39,61,7,107
Tennessee,Arizona,,0,0,0,0
Tennessee,Arizona State,,0,0,0,0
Tennessee,Arkansas,66.67,14,7,0,21
Tennessee,Auburn,44.0,22,28,3,53
Tennessee,BYU,0.0,0,1,0,1
Tennessee,Baylor,0.0,0,1,0,1
Tennessee,Boston College,80.0,8,2,0,10
Tennessee,California (Cal),50.0,2,2,0,4
Tennessee,Cincinnati,83.33,5,1,0,6
Tennessee,Clemson,66.67,12,6,1,19
Tennessee,Colorado,,0,0,1,1
Tennessee,Duke,53.85,14,12,2,28
Tennessee,Florida,41.82,23,32,0,55
Tennessee,Florida State,50.0,1,1,0,2
Tennessee,Georgia,42.31,22,30,2,54
Tennessee,Georgia Tech,59.52,25,17,2,44
Tennessee,Houston,66.67,2,1,0,3
Tennessee,Illinois,0.0,0,1,0,1
Tennessee,Indiana,100.0,2,0,0,2
Tennessee,Iowa,75.0,3,1,0,4
Tennessee,Iowa State,100.0,1,0,0,1
Tennessee,Kansas,100.0,2,0,0,2
Tennessee,Kansas State,0.0,0,1,0,1
Tennessee,Kentucky,77.06,84,25,9,118
Tennessee,LSU,67.74,21,10,3,34
Tennessee,Louisville,100.0,5,0,0,5
Tennessee,Maryland,62.5,5,3,0,8
Tennessee,Miami (FL),66.67,2,1,0,3
Tennessee,Michigan,100.0,1,0,0,1
Tennessee,Michigan State,,0,0,0,0
Tennessee,Minnesota,100.0,1,0,0,1
Tennessee,Mississippi State,65.96,31,16,1,48
Tennessee,Missouri,50.0,6,6,0,12
Tennessee,NC State,75.0,3,1,0,4
Tennessee,Nebraska,33.33,1,2,0,3
Tennessee,North Carolina,71.43,20,8,1,29
Tennessee,Northwestern,100.0,2,0,0,2
Tennessee,Ohio State,50.0,1,1,0,2
Tennessee,Oklahoma,33.33,2,4,0,6
Tennessee,Oklahoma State,100.0,1,0,0,1
Tennessee,Ole Miss,67.69,44,21,1,66
Tennessee,Oregon,0.0,0,2,0,2
Tennessee,Oregon State,100.0,1,0,1,2
Tennessee,Penn State,40.0,2,3,0,5
Tennessee,Pittsburgh,25.0,1,3,0,4
Tennessee,Purdue,0.0,0,2,0,2
Tennessee,Rutgers,75.0,3,1,0,4
Tennessee,South Carolina,72.5,29,11,2,42
Tennessee,Stanford,,0,0,0,0
Tennessee,Syracuse,100.0,4,0,0,4
Tennessee,TCU,100.0,2,0,0,2
Tennessee,Tennessee,,0,0,0,0
Tennessee,Texas,33.33,1,2,0,3
Tennessee,Texas A&M,60.0,3,2,0,5
Tennessee,Texas Tech,50.0,1,1,0,2
Tennessee,UCF,,0,0,0,0
Tennessee,UCLA,53.85,7,6,2,15
Tennessee,USC,0.0,0,4,0,4
Tennessee,Utah,100.0,3,0,0,3
Tennessee,Vanderbilt,72.32,81,31,4,116
Tennessee,Virginia,80.0,4,1,0,5
Tennessee,Virginia Tech,66.67,4,2,0,6
Tennessee,Wake Forest,85.71,6,1,0,7
Tennessee,Washington,,0,0,0,0
Tennessee,Washington State,80.0,4,1,0,5
Tennessee,West Virginia,0.0,0,1,0,1
Tennessee,Wisconsin,100.0,2,0,0,2
Texas,Alabama,80.0,8,2,1,11
Texas,Arizona,100.0,1,0,0,1
Texas,Arizona State,100.0,2,0,0,2
Texas,Arkansas,71.25,57,23,0,80
Texas,Auburn,62.5,5,3,0,8
Texas,BYU,33.33,2,4,0,6
Texas,Baylor,73.83,79,28,5,112
Texas,Boston College,66.67,2,1,0,3
Texas,California (Cal),71.43,5,2,0,7
Texas,Cincinnati,,0,0,0,0
Texas,Clemson,100.0,1,0,0,1
Texas,Colorado,63.16,12,7,0,19
Texas,Duke,,0,0,0,0
Texas,Florida,75.0,3,1,1,5
Texas,Florida State,,0,0,0,0
Texas,Georgia,50.0,4,4,0,8
Texas,Georgia Tech,100.0,1,0,0,1
Texas,Houston,70.83,17,7,2,26
Texas,Illinois,,0,0,0,0
Texas,Indiana,100.0,3,0,0,3
Texas,Iowa,50.0,1,1,0,2
Texas,Iowa State,76.19,16,5,0,21
Texas,Kansas,81.82,18,4,0,22
Texas,Kansas State,58.33,14,10,0,24
Texas,Kentucky,100.0,3,0,0,3
Texas,LSU,53.33,8,7,1,16
Texas,Louisville,50.0,1,1,0,2
Texas,Maryland,60.0,3,2,0,5
Texas,Miami (FL),50.0,2,2,0,4
Texas,Michigan,100.0,3,0,0,3
Texas,Michigan State,,0,0,0,0
Texas,Minnesota,0.0,0,1,0,1
Texas,Mississippi State,66.67,4,2,0,6
Texas,Missouri,80.95,17,4,0,21
Texas,NC State,0.0,0,1,0,1
Texas,Nebraska,71.43,10,4,0,14
Texas,North Carolina,66.67,6,3,0,9
Texas,Northwestern,0.0,0,1,0,1
Texas,Ohio State,40.0,2,3,0,5
Texas,Oklahoma,54.87,62,51,5,118
Texas,Oklahoma State,71.05,27,11,0,38
Texas,Ole Miss,75.0,6,2,0,8
Texas,Oregon,66.67,4,2,0,6
Texas,Oregon State,100.0,3,0,0,3
Texas,Penn State,40.0,2,3,0,5
Texas,Pittsburgh,100.0,3,0,0,3
Texas,Purdue,100.0,2,0,0,2
Texas,Rutgers,100.0,2,0,0,2
Texas,South Carolina,0.0,0,1,0,1
Texas,Stanford,50.0,2,2,0,4
Texas,Syracuse,0.0,0,2,1,3
Texas,TCU,68.89,62,28,1,91
Texas,Tennessee,66.67,2,1,0,3
Texas,Texas,,0,0,0,0
Texas,Texas A&M,65.74,71,37,5,113
Texas,Texas Tech,75.34,55,18,0,73
Texas,UCF,100.0,2,0,0,2
Texas,UCLA,42.86,3,4,0,7
Texas,USC,28.57,2,5,0,7
Texas,Utah,100.0,2,0,0,2
Texas,Vanderbilt,36.36,4,7,1,12
Texas,Virginia,66.67,2,1,0,3
Texas,Virginia Tech,0.0,0,1,0,1
Texas,Wake Forest,100.0,1,0,0,1
Texas,Washington,50.0,3,3,0,6
Texas,Washington State,66.67,2,1,0,3
Texas,West Virginia,50.0,6,6,0,12
Texas,Wisconsin,100.0,1,0,0,1
Texas A&M,Alabama,18.75,3,13,0,16
Texas A&M,Arizona,,0,0,0,0
Texas A&M,Arizona State,100.0,1,0,0,1
Texas A&M,Arkansas,46.15,36,42,3,81
Texas A&M,Auburn,56.25,9,7,0,16
Texas A&M,BYU,33.33,1,2,0,3
Texas A&M,Baylor,68.82,64,29,9,102
Texas A&M,Boston College,25.0,1,3,0,4
Texas A&M,California (Cal),33.33,1,2,0,3
Texas A&M,Cincinnati,0.0,0,1,0,1
Texas A&M,Clemson,50.0,3,3,0,6
Texas A&M,Colorado,40.0,4,6,0,10
Texas A&M,Duke,100.0,1,0,0,1
Texas A&M,Florida,62.5,5,3,0,8
Texas A&M,Florida State,0.0,0,4,0,4
Texas A&M,Georgia,50.0,3,3,0,6
Texas A&M,Georgia Tech,50.0,1,1,0,2
Texas A&M,Houston,61.29,19,12,3,34
Texas A&M,Illinois,100.0,2,0,0,2
Texas A&M,Indiana,,0,0,0,0
Texas A&M,Iowa,100.0,1,0,0,1
Texas A&M,Iowa State,90.91,10,1,0,11
Texas A&M,Kansas,81.82,9,2,0,11
Texas A&M,Kansas State,50.0,8,8,0,16
Texas A&M,Kentucky,66.67,2,1,0,3
Texas A&M,LSU,40.0,24,36,3,63
Texas A&M,Louisville,75.0,3,1,0,4
Texas A&M,Maryland,100.0,2,0,0,2
Texas A&M,Miami (FL),33.33,2,4,0,6
Texas A&M,Michigan,33.33,1,2,0,3
Texas A&M,Michigan State,33.33,1,2,0,3
Texas A&M,Minnesota,,0,0,0,0
Texas A&M,Mississippi State,52.63,10,9,0,19
Texas A&M,Missouri,61.11,11,7,0,18
Texas A&M,NC State,100.0,1,0,0,1
Texas A&M,Nebraska,28.57,4,10,0,14
Texas A&M,North Carolina,100.0,1,0,0,1
Texas A&M,Northwestern,100.0,1,0,0,1
Texas A&M,Ohio State,0.0,0,4,0,4
Texas A&M,Oklahoma,36.67,11,19,0,30
Texas A&M,Oklahoma State,64.29,18,10,0,28
Texas A&M,Ole Miss,60.0,9,6,0,15
Texas A&M,Oregon,,0,0,0,0
Texas A&M,Oregon State,,0,0,0,0
Texas A&M,Penn State,25.0,1,3,0,4
Texas A&M,Pittsburgh,33.33,1,2,0,3
Texas A&M,Purdue,0.0,0,1,0,1
Texas A&M,Rutgers,,0,0,0,0
Texas A&M,South Carolina,83.33,10,2,0,12
Texas A&M,Stanford,100.0,1,0,0,1
Texas A&M,Syracuse,,0,0,0,0
Texas A&M,TCU,65.85,54,28,7,89
Texas A&M,Tennessee,40.0,2,3,0,5
Texas A&M,Texas,34.26,37,71,5,113
Texas A&M,Texas A&M,,0,0,0,0
